,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
496,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
497,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.05426356589147287,0.3333333333333333,0.0
498,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.5555555555555556,0.0
500,0.0,1.0,0.0,0.25,0.3333333333333333,0.8333333333333334,0.8217054263565892,0.1111111111111111,0.0
502,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
504,0.0,1.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0
505,0.0,1.0,1.0,0.5,0.6666666666666666,0.5833333333333334,0.2248062015503876,0.08333333333333333,0.0
506,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.8217054263565892,0.027777777777777776,0.0
507,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.24031007751937986,0.19444444444444445,0.0
509,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
513,0.0,0.0,1.0,0.25,0.5,0.25,0.3875968992248062,0.4444444444444444,0.0
515,0.0,1.0,1.0,0.25,0.0,0.0,0.46511627906976744,0.25,0.0
519,0.0,1.0,1.0,1.0,0.0,0.75,0.20930232558139536,0.8611111111111112,0.0
520,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.6666666666666666,0.0
525,1.0,0.0,0.0,0.25,0.6666666666666666,0.08333333333333333,0.06201550387596899,0.5,0.0
526,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.5736434108527132,0.19444444444444445,0.0
527,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
528,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.20155038759689922,0.027777777777777776,0.0
529,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.8604651162790697,0.9166666666666666,0.0
530,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.25,0.0
532,0.0,1.0,1.0,1.0,0.6666666666666666,0.4166666666666667,0.5503875968992248,0.9166666666666666,0.0
536,0.0,0.0,1.0,0.75,0.3333333333333333,0.75,0.20155038759689922,0.5,0.0
540,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
542,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.09302325581395349,0.8611111111111112,0.0
543,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.8217054263565892,0.6388888888888888,0.0
544,0.0,1.0,1.0,0.25,1.0,0.75,0.046511627906976744,0.4166666666666667,0.0
545,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
546,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.17054263565891473,0.19444444444444445,0.0
548,0.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.7906976744186046,0.75,0.0
550,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.43410852713178294,0.5,0.0
552,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.6744186046511628,0.19444444444444445,0.0
554,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.16666666666666666,0.0
555,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
556,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
557,0.0,1.0,1.0,0.25,1.0,0.75,0.5736434108527132,0.6111111111111112,0.0
559,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
560,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.3333333333333333,0.0
561,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
565,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.027777777777777776,0.0
566,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
567,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.17054263565891473,0.19444444444444445,0.0
570,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.4444444444444444,0.0
571,0.0,1.0,0.0,0.25,0.16666666666666666,0.75,0.46511627906976744,0.3333333333333333,0.0
572,0.0,0.0,0.0,0.75,0.0,0.75,0.8217054263565892,0.5555555555555556,0.0
573,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.16279069767441862,0.3333333333333333,1.0
575,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
577,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.06201550387596899,0.19444444444444445,0.0
578,0.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.3023255813953488,0.5,0.0
580,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.027777777777777776,0.0
581,1.0,0.0,1.0,0.25,1.0,0.75,0.17054263565891473,0.5,0.0
582,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
585,0.0,1.0,1.0,0.5,1.0,0.08333333333333333,0.3875968992248062,0.6388888888888888,0.0
589,0.0,1.0,1.0,0.25,1.0,0.75,0.9147286821705426,0.3333333333333333,0.0
597,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.3875968992248062,0.4444444444444444,0.0
598,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
601,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.027777777777777776,0.0
602,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
604,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.5555555555555556,0.0
608,0.0,1.0,1.0,0.25,0.16666666666666666,0.4166666666666667,0.18604651162790697,0.3333333333333333,0.0
612,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.5271317829457365,0.6388888888888888,0.0
616,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.027777777777777776,0.0
618,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
623,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
625,1.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.8611111111111112,0.0
626,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.3953488372093023,0.7222222222222222,0.0
627,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
628,0.0,1.0,1.0,0.25,0.8333333333333334,0.16666666666666666,0.6744186046511628,0.6388888888888888,1.0
629,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.16279069767441862,0.5,0.0
631,0.0,0.0,0.0,0.25,1.0,0.08333333333333333,0.751937984496124,0.3055555555555556,0.0
632,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.06976744186046512,0.8611111111111112,0.0
633,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
635,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.14728682170542637,0.8055555555555556,0.0
636,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
637,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.2222222222222222,0.0
639,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.3953488372093023,0.6111111111111112,0.0
641,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.8604651162790697,0.6944444444444444,0.0
645,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
646,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
648,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.4722222222222222,0.0
650,0.0,1.0,1.0,0.25,0.0,0.75,0.7209302325581395,0.8611111111111112,0.0
651,0.0,1.0,0.0,0.75,0.3333333333333333,0.8333333333333334,0.8604651162790697,0.8611111111111112,0.0
652,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
653,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.027777777777777776,0.0
658,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.40310077519379844,0.027777777777777776,0.0
659,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
660,1.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.9457364341085271,0.3333333333333333,0.0
664,0.0,1.0,0.0,0.25,1.0,0.16666666666666666,0.3875968992248062,0.4444444444444444,0.0
665,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
666,1.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.5,0.0
669,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
674,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
676,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.5555555555555556,0.0
678,0.0,0.0,1.0,0.25,1.0,0.75,0.9147286821705426,0.6111111111111112,0.0
679,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
684,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
685,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.027777777777777776,0.0
688,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.16666666666666666,0.0
690,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.6111111111111112,0.0
691,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
694,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
699,0.0,1.0,1.0,0.25,0.0,0.75,0.5736434108527132,0.8611111111111112,0.0
703,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
705,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
707,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.46511627906976744,0.1388888888888889,0.0
708,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.1937984496124031,0.19444444444444445,0.0
709,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,1.0,0.0
710,0.0,1.0,0.0,0.25,0.16666666666666666,0.4166666666666667,0.17054263565891473,0.3333333333333333,0.0
711,1.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.2248062015503876,0.25,0.0
713,0.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.46511627906976744,0.3333333333333333,0.0
715,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.6944444444444444,0.0
716,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
718,0.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.3875968992248062,0.2222222222222222,0.0
719,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
720,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
721,0.0,0.0,1.0,0.25,1.0,0.75,0.3023255813953488,0.3611111111111111,0.0
723,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
726,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
728,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5271317829457365,0.5555555555555556,0.0
732,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
733,1.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.5116279069767442,0.6388888888888888,0.0
734,0.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.5736434108527132,0.6111111111111112,0.0
735,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
737,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
738,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.40310077519379844,0.4722222222222222,0.0
740,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.6388888888888888,1.0
741,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
744,0.0,0.0,1.0,0.25,1.0,0.75,0.1937984496124031,0.8611111111111112,0.0
745,0.0,1.0,0.0,0.75,0.0,0.0,0.8294573643410853,0.5,0.0
746,0.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.3023255813953488,0.5555555555555556,0.0
748,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.9689922480620154,0.5,0.0
749,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
752,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.3875968992248062,0.4444444444444444,0.0
754,0.0,1.0,0.0,0.25,0.3333333333333333,0.75,0.17054263565891473,0.6666666666666666,0.0
756,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.14728682170542637,0.1111111111111111,0.0
757,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.007751937984496124,0.3611111111111111,0.0
759,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.4418604651162791,0.8611111111111112,0.0
760,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.6111111111111112,0.0
761,0.0,1.0,1.0,0.0,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
762,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.0,0.0
764,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.1388888888888889,0.0
766,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.4496124031007752,0.8611111111111112,0.0
767,0.0,0.0,1.0,0.25,0.0,0.08333333333333333,0.5813953488372093,0.5,0.0
770,0.0,1.0,1.0,0.25,0.3333333333333333,0.16666666666666666,0.46511627906976744,0.8611111111111112,0.0
773,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
775,0.0,1.0,0.0,0.25,1.0,0.75,0.17829457364341086,0.8611111111111112,0.0
776,0.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.17829457364341086,0.8611111111111112,0.0
780,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
781,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
783,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.5,0.0
784,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.24031007751937986,0.5555555555555556,0.0
785,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
787,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4496124031007752,0.4722222222222222,0.0
793,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
795,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
798,1.0,1.0,0.0,0.5,0.6666666666666666,0.08333333333333333,1.0,1.0,0.0
799,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.17829457364341086,0.6388888888888888,0.0
801,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3875968992248062,0.1111111111111111,0.0
805,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.9166666666666666,0.0
810,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.3875968992248062,0.5,0.0
812,0.0,1.0,1.0,0.25,0.8333333333333334,0.16666666666666666,0.6744186046511628,0.6388888888888888,1.0
814,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.7222222222222222,1.0
819,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
820,0.0,0.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.6111111111111112,0.0
821,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
823,0.0,0.0,1.0,0.25,0.0,0.75,0.046511627906976744,0.2777777777777778,0.0
825,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.0,1.0
826,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.19444444444444445,0.0
829,0.0,1.0,0.0,0.25,1.0,0.75,0.8527131782945736,0.6388888888888888,0.0
830,0.0,1.0,0.0,0.25,1.0,0.75,0.4418604651162791,0.3333333333333333,0.0
835,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.17054263565891473,0.25,0.0
839,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
840,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
841,1.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.8604651162790697,0.6111111111111112,0.0
843,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.3023255813953488,0.19444444444444445,1.0
844,0.0,1.0,1.0,0.0,0.5,0.08333333333333333,0.5116279069767442,0.6111111111111112,0.0
845,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.8604651162790697,0.19444444444444445,1.0
846,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.689922480620155,0.027777777777777776,0.0
847,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.4722222222222222,0.0
848,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
849,0.0,1.0,1.0,0.25,0.16666666666666666,0.75,0.46511627906976744,0.3333333333333333,0.0
851,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.3333333333333333,0.0
858,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.4444444444444444,0.0
864,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.5,0.0
865,0.0,0.0,0.0,1.0,0.6666666666666666,0.08333333333333333,0.5503875968992248,0.1388888888888889,0.0
867,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.46511627906976744,0.6666666666666666,0.0
870,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.6821705426356589,0.05555555555555555,0.0
874,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.3611111111111111,0.0
875,0.0,1.0,1.0,0.25,0.0,0.75,0.7209302325581395,0.8611111111111112,0.0
877,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.19444444444444445,0.0
879,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.9922480620155039,0.7222222222222222,0.0
885,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.2713178294573643,0.8611111111111112,0.0
888,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.9147286821705426,0.7222222222222222,0.0
889,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.5736434108527132,0.6111111111111112,0.0
890,1.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
893,0.0,0.0,1.0,0.25,0.8333333333333334,0.5,0.06201550387596899,0.3888888888888889,0.0
894,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4728682170542636,0.0,0.0
895,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5736434108527132,0.8611111111111112,0.0
897,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
898,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.05555555555555555,0.0
900,0.0,0.0,0.0,0.25,0.6666666666666666,0.08333333333333333,0.46511627906976744,0.4166666666666667,0.0
902,0.0,1.0,1.0,0.25,0.3333333333333333,0.5833333333333334,0.46511627906976744,0.05555555555555555,0.0
903,0.0,0.0,0.0,0.25,0.0,0.5833333333333334,0.5968992248062015,0.4444444444444444,0.0
906,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.17054263565891473,0.25,0.0
907,1.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.3023255813953488,0.5,0.0
908,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3611111111111111,0.0
911,0.0,1.0,1.0,0.25,0.0,0.5833333333333334,0.5736434108527132,0.027777777777777776,0.0
913,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.046511627906976744,0.8888888888888888,0.0
915,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.20155038759689922,0.9166666666666666,0.0
917,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
920,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.3023255813953488,0.9722222222222222,0.0
921,0.0,1.0,1.0,0.25,0.0,0.75,0.3023255813953488,0.5555555555555556,0.0
924,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.25,0.0
926,0.0,1.0,1.0,0.25,0.6666666666666666,0.5833333333333334,0.46511627906976744,0.3333333333333333,0.0
927,0.0,1.0,1.0,0.25,0.0,0.75,0.3023255813953488,0.3611111111111111,0.0
928,1.0,0.0,1.0,0.25,1.0,0.75,0.17054263565891473,0.3333333333333333,0.0
929,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.17054263565891473,0.8055555555555556,0.0
930,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.027777777777777776,0.0
931,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.4166666666666667,0.0
932,0.0,1.0,1.0,0.25,0.0,0.75,0.6821705426356589,0.8611111111111112,0.0
933,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.4722222222222222,0.0
937,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.6744186046511628,0.6388888888888888,1.0
941,0.0,1.0,1.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0
943,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.18604651162790697,0.5833333333333334,0.0
945,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
948,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.17054263565891473,0.3333333333333333,0.0
951,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
952,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.6821705426356589,0.05555555555555555,0.0
958,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
959,0.0,0.0,1.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
961,1.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.9444444444444444,0.0
964,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.5736434108527132,0.5,0.0
966,1.0,0.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.3875968992248062,0.5,0.0
967,0.0,0.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.3875968992248062,0.5,0.0
